region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,source_file,week_start,a_2009_h1n1,a_h3,a_subtyping_not_performed,b,b_vic,b_yam,h3n2v,a_h5,a_h1,a_unable_to_subtype
National,NA,2012,38,3501,NA,NA,3.08483,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-09-17,5,43,18,42,NA,NA,0,0,0,0
National,NA,2012,39,3649,NA,NA,3.59002,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-09-24,7,42,18,64,NA,NA,0,0,0,0
National,NA,2012,40,4513,NA,NA,3.78905,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-10-01,9,73,11,78,NA,NA,0,0,0,0
National,NA,2012,41,4914,NA,NA,3.92755,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-10-08,7,67,24,95,NA,NA,0,0,0,0
National,NA,2012,42,5249,NA,NA,5.81063,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-10-15,4,131,48,122,NA,NA,0,0,0,0
National,NA,2012,43,5306,NA,NA,6.55861,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-10-22,3,152,52,141,NA,NA,0,0,0,0
National,NA,2012,44,5406,NA,NA,7.86164,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-10-29,4,188,79,154,NA,NA,0,0,0,0
National,NA,2012,45,6446,NA,NA,9.75799,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-11-05,5,277,116,231,NA,NA,0,0,0,0
National,NA,2012,46,6721,NA,NA,13.3611,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-11-12,8,404,217,267,NA,NA,2,0,0,0
National,NA,2012,47,7433,NA,NA,18.4179,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-11-19,7,591,407,364,NA,NA,0,0,0,0
National,NA,2012,48,9333,NA,NA,22.3829,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-11-26,19,1022,545,503,NA,NA,0,0,0,0
National,NA,2012,49,12060,NA,NA,29.204,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-12-03,39,1787,1003,693,NA,NA,0,0,0,0
National,NA,2012,50,14711,NA,NA,32.6083,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-12-10,53,2662,1226,856,NA,NA,0,0,0,0
National,NA,2012,51,16904,NA,NA,37.4527,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-12-17,55,3703,1419,1154,NA,NA,0,0,0,0
National,NA,2012,52,18139,NA,NA,37.8742,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-12-24,88,3825,1758,1199,NA,NA,0,0,0,0
National,NA,2013,1,19673,NA,NA,35.2971,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2012-12-31,95,3723,1980,1146,NA,NA,0,0,0,0
National,NA,2013,2,22224,NA,NA,34.2063,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-01-07,126,4073,2166,1237,NA,NA,0,0,0,0
National,NA,2013,3,20931,NA,NA,30.5432,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-01-14,127,3232,1892,1142,NA,NA,0,0,0,0
National,NA,2013,4,18668,NA,NA,29.5747,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-01-21,145,2527,1660,1189,NA,NA,0,0,0,0
National,NA,2013,5,16228,NA,NA,26.5221,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-01-28,143,1952,1051,1158,NA,NA,0,0,0,0
National,NA,2013,6,14491,NA,NA,22.7314,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-02-04,121,1205,780,1188,NA,NA,0,0,0,0
National,NA,2013,7,12691,NA,NA,20.8809,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-02-11,78,844,534,1194,NA,NA,0,0,0,0
National,NA,2013,8,11354,NA,NA,20.037,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-02-18,78,575,397,1225,NA,NA,0,0,0,0
National,NA,2013,9,10504,NA,NA,18.7262,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-02-25,60,417,309,1181,NA,NA,0,0,0,0
National,NA,2013,10,10165,NA,NA,17.9144,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-03-04,70,330,217,1204,NA,NA,0,0,0,0
National,NA,2013,11,9559,NA,NA,16.916,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-03-11,49,212,201,1155,NA,NA,0,0,0,0
National,NA,2013,12,8647,NA,NA,15.913,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-03-18,36,179,144,1017,NA,NA,0,0,0,0
National,NA,2013,13,7722,NA,NA,14.4522,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-03-25,41,124,98,853,NA,NA,0,0,0,0
National,NA,2013,14,6782,NA,NA,13.9339,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-04-01,30,121,107,687,NA,NA,0,0,0,0
National,NA,2013,15,6198,NA,NA,10.8261,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-04-08,48,69,65,489,NA,NA,0,0,0,0
National,NA,2013,16,5575,NA,NA,8.75336,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-04-15,30,79,47,332,NA,NA,0,0,0,0
National,NA,2013,17,5095,NA,NA,7.67419,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-04-22,34,60,48,249,NA,NA,0,0,0,0
National,NA,2013,18,4919,NA,NA,6.5867000000000004,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-04-29,18,55,29,222,NA,NA,0,0,0,0
National,NA,2013,19,4473,NA,NA,5.41024,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-05-06,13,36,27,166,NA,NA,0,0,0,0
National,NA,2013,20,4102,NA,NA,4.46124,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-05-13,11,24,22,126,NA,NA,0,0,0,0
National,NA,2013,21,4097,NA,NA,4.36905,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-05-20,15,21,20,123,NA,NA,0,0,0,0
National,NA,2013,22,3587,NA,NA,4.20965,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-05-27,14,14,28,95,NA,NA,0,0,0,0
National,NA,2013,23,3576,NA,NA,3.85906,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-06-03,14,13,29,82,NA,NA,0,0,0,0
National,NA,2013,24,3254,NA,NA,3.93362,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-06-10,21,12,32,63,NA,NA,0,0,0,0
National,NA,2013,25,3227,NA,NA,3.99752,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-06-17,29,12,31,55,NA,NA,2,0,0,0
National,NA,2013,26,2999,NA,NA,3.23441,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-06-24,34,5,24,28,NA,NA,6,0,0,0
National,NA,2013,27,2579,NA,NA,3.25708,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-07-01,17,14,24,25,NA,NA,4,0,0,0
National,NA,2013,28,2653,NA,NA,3.76932,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-07-08,23,30,33,14,NA,NA,0,0,0,0
National,NA,2013,29,2504,NA,NA,2.95527,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-07-15,21,13,25,14,NA,NA,1,0,0,0
National,NA,2013,30,2316,NA,NA,2.9361,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-07-22,20,11,26,10,NA,NA,1,0,0,0
National,NA,2013,31,2549,NA,NA,3.49157,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-07-29,23,14,30,20,NA,NA,2,0,0,0
National,NA,2013,32,2494,NA,NA,3.12751,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-08-05,28,11,27,12,NA,NA,0,0,0,0
National,NA,2013,33,2304,NA,NA,2.77778,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-08-12,16,3,33,12,NA,NA,0,0,0,0
National,NA,2013,34,2560,NA,NA,2.34375,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-08-19,12,4,40,3,NA,NA,1,0,0,0
National,NA,2013,35,3006,NA,NA,4.09182,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-08-26,42,4,66,10,NA,NA,1,0,0,0
National,NA,2013,36,3148,NA,NA,3.65311,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-09-02,25,6,71,13,NA,NA,0,0,0,0
National,NA,2013,37,3602,NA,NA,3.38701,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-09-09,49,7,59,7,NA,NA,0,0,0,0
National,NA,2013,38,3888,NA,NA,3.1893,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-09-16,38,8,56,22,NA,NA,0,0,0,0
National,NA,2013,39,4596,NA,NA,4.09051,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-09-23,55,11,102,20,NA,NA,0,0,0,0
National,NA,2013,40,4911,NA,NA,3.95032,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-09-30,69,13,83,28,NA,NA,1,0,0,0
National,NA,2013,41,5808,NA,NA,3.94284,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-10-07,57,24,116,32,NA,NA,0,0,0,0
National,NA,2013,42,5801,NA,NA,3.18911,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-10-14,49,16,94,26,NA,NA,0,0,0,0
National,NA,2013,43,5886,NA,NA,3.53381,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-10-21,73,21,100,14,NA,NA,0,0,0,0
National,NA,2013,44,6316,NA,NA,4.63901,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-10-28,88,26,136,43,NA,NA,0,0,0,0
National,NA,2013,45,6945,NA,NA,5.75954,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-11-04,157,29,171,43,NA,NA,0,0,0,0
National,NA,2013,46,7203,NA,NA,7.19145,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-11-11,272,21,188,37,NA,NA,0,0,0,0
National,NA,2013,47,7839,NA,NA,9.14657,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-11-18,425,22,213,57,NA,NA,0,0,0,0
National,NA,2013,48,7433,NA,NA,12.0813,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-11-25,496,29,331,42,NA,NA,0,0,0,0
National,NA,2013,49,10169,NA,NA,16.9043,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-12-02,1023,34,593,69,NA,NA,0,0,0,0
National,NA,2013,50,10837,NA,NA,20.7899,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-12-09,1324,56,821,52,NA,NA,0,0,0,0
National,NA,2013,51,14015,NA,NA,28.2198,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-12-16,2231,51,1606,67,NA,NA,0,0,0,0
National,NA,2013,52,15748,NA,NA,31.0706,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-12-23,3004,47,1749,93,NA,NA,0,0,0,0
National,NA,2014,1,17779,NA,NA,29.1749,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2013-12-30,3477,84,1538,88,NA,NA,0,0,0,0
National,NA,2014,2,18253,NA,NA,27.705,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-01-06,3544,106,1316,91,NA,NA,0,0,0,0
National,NA,2014,3,17480,NA,NA,26.7735,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-01-13,3263,126,1160,131,NA,NA,0,0,0,0
National,NA,2014,4,16468,NA,NA,24.3017,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-01-20,2643,132,1042,185,NA,NA,0,0,0,0
National,NA,2014,5,14618,NA,NA,20.4542,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-01-27,1945,94,776,175,NA,NA,0,0,0,0
National,NA,2014,6,12995,NA,NA,19.0612,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-02-03,1571,130,557,219,NA,NA,0,0,0,0
National,NA,2014,7,11892,NA,NA,16.406,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-02-10,1133,102,489,227,NA,NA,0,0,0,0
National,NA,2014,8,11127,NA,NA,13.6425,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-02-17,840,93,337,248,NA,NA,0,0,0,0
National,NA,2014,9,10252,NA,NA,11.8806,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-02-24,581,102,261,274,NA,NA,0,0,0,0
National,NA,2014,10,9441,NA,NA,10.8357,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-03-03,413,102,207,301,NA,NA,0,0,0,0
National,NA,2014,11,8922,NA,NA,11.0513,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-03-10,351,138,163,334,NA,NA,0,0,0,0
National,NA,2014,12,8216,NA,NA,12.5365,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-03-17,212,164,190,464,NA,NA,0,0,0,0
National,NA,2014,13,7905,NA,NA,13.3207,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-03-24,156,184,188,525,NA,NA,0,0,0,0
National,NA,2014,14,7531,NA,NA,14.5133,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-03-31,116,236,146,595,NA,NA,0,0,0,0
National,NA,2014,15,7179,NA,NA,14.9603,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-04-07,55,227,168,624,NA,NA,0,0,0,0
National,NA,2014,16,6648,NA,NA,13.7184,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-04-14,36,222,138,516,NA,NA,0,0,0,0
National,NA,2014,17,6317,NA,NA,13.0442,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-04-21,35,191,129,469,NA,NA,0,0,0,0
National,NA,2014,18,5865,NA,NA,12.6513,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-04-28,13,151,131,447,NA,NA,0,0,0,0
National,NA,2014,19,5436,NA,NA,10.9823,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-05-05,9,130,104,354,NA,NA,0,0,0,0
National,NA,2014,20,5315,NA,NA,10.3669,NA,NA,ICL_NREVSS_Combined_prior_to_2015_16.csv,2014-05-12,8,119,102,322,NA,NA,0,0,0,0
